fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_32.png,983,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_45.png,983
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/962/962_33.png,962,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/962/962_8.png,962
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_29.png,843,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_40.png,843
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_39.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_8.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_14.png,925,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_19.png,925
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_19.png,937,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_8.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_0.png,980,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_32.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_21.png,828,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_40.png,828
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_18.png,826,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_22.png,826
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/924/924_33.png,924,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/924/924_7.png,924
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_10.png,855,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_39.png,855
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_16.png,909,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_3.png,909
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/852/852_42.png,852,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/852/852_45.png,852
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/893/893_49.png,893,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_45.png,976
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_26.png,947,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_41.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/934/934_43.png,934,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/987/987_18.png,987
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_42.png,838,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/873/873_8.png,873
