fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_18.png,976,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_26.png,976
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/997/997_24.png,997,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/997/997_6.png,997
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_21.png,844,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_5.png,844
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_46.png,983,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_49.png,983
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/896/896_30.png,896,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/896/896_43.png,896
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/887/887_26.png,887,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/887/887_3.png,887
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_35.png,932,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_8.png,932
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_4.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_6.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/953/953_15.png,953,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/953/953_22.png,953
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/955/955_24.png,955,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/955/955_43.png,955
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/806/806_28.png,806,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/806/806_48.png,806
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_3.png,960,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_8.png,960
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_24.png,990,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_32.png,990
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_18.png,805,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_49.png,805
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/941/941_40.png,941,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/941/941_43.png,941
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/856/856_15.png,856,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/856/856_9.png,856
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_19.png,826,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_5.png,826
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/834/834_28.png,834,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/834/834_38.png,834
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_18.png,853,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_34.png,947
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/955/955_10.png,955,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/973/973_40.png,973
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/834/834_31.png,834,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_14.png,890
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/813/813_3.png,813,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/829/829_35.png,829
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/868/868_22.png,868,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_30.png,932
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/914/914_28.png,914,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/956/956_12.png,956
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/910/910_7.png,910,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/969/969_33.png,969
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/835/835_2.png,835,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_42.png,843
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/804/804_26.png,804,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/819/819_28.png,819
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_18.png,828,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/992/992_47.png,992
