,emb1,emb2,id
0,1.0446059576255131,-17.320903994158883,806
1,7.718714172785412,-13.350011899919716,889
2,15.185233698324339,-0.4442557398297465,806
3,4.625210358270906,19.91379630406265,800
4,11.122695647480892,-12.23751283154428,976
5,11.262263638776707,-0.10264826790110602,819
6,-3.32645429100235,-16.914372980734797,960
7,6.211044622891545,-13.804402484264706,886
8,14.23278670999757,1.7782365616998301,878
9,-3.803225779546637,-18.549427849435023,878
10,11.995169053467118,0.10554264600581693,819
11,-13.516440852487131,-16.266762059998523,847
12,-8.31685417879054,-10.897762580629706,819
13,11.128609540480266,-10.297219270397134,889
14,11.151108204819751,-3.6379406681048287,871
15,-1.0962587925655625,22.576484933444657,800
16,0.6879092459104242,-16.59218767810366,889
17,2.9345053331156445,19.900980714780562,800
18,0.3004971065892822,-17.928086587785725,878
19,-1.862215152254257,17.052216406196806,871
20,10.529079100693426,-2.794330209773778,819
21,12.997129289021895,6.260689953916631,871
22,-19.40795454449436,-9.663662372974626,806
23,-15.271439348970125,-14.07749099647699,847
24,-0.2971900604742072,22.05047282914284,800
25,13.8816574612125,-0.8241996382577454,960
26,4.854277010083605,13.045690289835349,976
27,-19.469086787385887,-10.909480802411053,889
28,12.511173585261506,-6.692692617849349,886
29,-21.60694238588664,-12.862630529349024,886
30,-6.459812910021537,31.385141328210526,976
31,-7.473020762073061,-14.729455843190781,886
32,1.1700347498685681,17.17266706018053,976
33,11.0708692811325,-6.490782578019607,960
34,9.949578675917502,-7.496873927257165,847
35,-15.051437379379063,-10.747327725836504,886
36,2.862713671159951,13.625841398279318,847
37,10.151992738679503,4.742082936749426,847
38,0.9884970328625815,21.354276436571677,800
39,9.041361314176307,-10.296655226115282,886
40,-1.912539928916821,-17.107453586340643,889
41,-16.30972031748702,-12.827306968088395,960
42,-6.998155006858892,26.303156047664004,847
43,4.949679273744917,19.242389773490704,800
44,4.920555275145295,-14.86922018290504,960
45,-1.0404679985149026,19.581229563125916,878
46,0.021110292039572792,-17.15805954349333,889
47,-0.011243192367120009,-18.125494096280782,878
48,10.77455750192864,-6.640119043950221,847
49,12.745650229577384,2.4723059860389833,806
50,-4.884894910173325,-18.81922769089073,878
51,-8.007144477116775,-10.928637812575623,819
52,0.8059790064692928,13.70303469820558,819
53,-14.193636406292406,-10.841896488560302,886
54,-14.58054062361587,-14.850284122574214,847
55,5.422144727557691,-13.778538151326533,847
56,-17.40318480955115,-10.314447861976259,889
57,14.121877206816004,0.549634302225892,847
58,6.638221982139812,-14.940909132289466,889
59,-11.213861681278255,-11.096613896092705,871
60,-2.9007401809398923,-14.506210682434084,886
61,7.96976479781957,-14.7440557519638,806
62,-10.348801442446762,-17.064093959372272,878
63,-16.00894485483712,-12.917993489997906,960
64,12.618494667735991,7.117616578619319,871
65,8.467068259775457,-13.43857974049028,889
66,-12.29624323384014,-17.58226686306508,847
67,-16.57912693243118,-13.112647405947197,847
68,-8.209978114294344,-14.593144819696391,886
69,-5.451694819215901,-16.04879981019429,960
70,12.049798028721321,7.770516249215184,819
71,-20.394120547637787,-11.26333719660291,889
72,2.0943893511318468,14.930697780467609,847
73,-1.0803884493400397,-12.26465113726325,819
74,-5.044306143229974,23.799668850954305,847
75,-6.710479788585328,27.33586467826914,800
76,-20.911033567756114,-11.586615868413613,889
77,14.956000312541995,-0.24748357143770958,878
78,10.473734683771966,-1.8206774330888655,819
79,-12.46233568088491,-13.064159564262905,886
80,3.4169909987810994,20.713572117504675,800
81,9.49909484233095,-4.173748567292905,819
82,11.206356573861829,-9.4404734155944,889
83,-13.023751218543708,-16.919659612011024,847
84,12.15248096555035,-8.862755649218045,889
85,15.328133794544147,-0.10125298633715199,806
86,-1.1512369309889983,19.737172237875228,976
87,-6.223222772308816,-11.827188317815544,871
88,-5.2429811286838826,-16.162056342972065,847
89,-7.29738999064351,27.987368509597303,800
90,9.567167208863351,-4.338288927052581,871
91,9.098817743133708,-13.28340377575378,806
92,-5.371194575592974,24.626892149898016,976
93,-20.3595995714329,-10.240921655684168,806
94,-6.139754258378945,24.347134696691185,871
95,-1.6566283466157221,-18.24857537599316,878
96,13.176186718296412,6.457857586883357,871
97,10.786366445820338,-7.023288003422041,847
98,11.438658328865378,-10.586991474536273,889
99,-6.7844374036809185,30.914162906496124,976
100,-10.058763770036194,-16.31080338636683,976
101,-6.257611085754062,-15.975537936777636,960
102,-8.68764438516228,-10.778021555390664,819
103,-4.62723937825255,23.391106067938512,976
104,14.228588009590643,-1.094990515399654,847
105,-9.531999557452133,-17.86456463111413,889
106,11.209141985517952,7.352570744815601,819
107,11.663240867616576,-10.486087890392417,806
108,-1.938171467052955,17.71515591417538,886
109,0.6110666216952052,-12.958374991484085,871
110,4.9951821928646964,18.896031837020786,800
111,2.8303265784331546,14.887036057963012,976
112,13.263784975640863,-7.648187653318769,806
113,6.303775213026202,10.515794416829555,878
114,-2.965659750067486,-14.527697819900352,886
115,-1.002731177861522,-18.140413116768404,878
116,0.9326475161525285,-12.714299047194396,871
117,11.467778639125248,0.0937127985686937,819
118,-1.3138264327740246,17.10604520387533,886
119,-13.091378601843322,-16.245794360238666,960
120,-0.08366477978316589,18.797284544431133,976
121,3.113034004754559,12.283238167829932,871
122,-0.6920301541432746,-18.389162621312195,878
123,-3.734582952511714,23.61732848779549,800
124,-13.617402069974338,-11.381421965453871,886
125,-21.661997140915645,-12.87267481352276,886
126,-0.3214619971596902,-12.311957131214474,819
127,13.704217777967928,-9.305366411941591,976
128,-21.790695111882734,-11.466388660258307,806
129,-4.771449784943843,25.56908484179303,800
130,12.124644657696916,-10.97896918370594,976
131,5.23968431906134,18.706154702101472,800
132,11.76796608714717,-6.748117979207924,847
133,9.871939809269628,4.702872539996838,878
134,5.393559783577197,-13.385960941748626,960
135,-13.535031728690992,-15.342342098831502,960
136,-5.625474240323794,22.90462563786767,871
137,10.890503025313583,-4.135063331350237,871
138,13.334851339057357,-8.973496331278811,878
139,-13.857813356086066,-11.026175001987538,886
140,14.165426086025297,-8.16077374500445,976
141,-14.371309368123093,-10.748588255649997,886
142,-6.464528524388337,-18.295447926428675,806
143,9.677542703788793,-13.655077701780643,976
144,0.570830772442395,21.777167214725914,800
145,2.611520380851218,15.415217906249051,806
146,-10.868411827295661,-15.681546691479173,806
147,-18.806107513114007,-10.788907206526197,889
148,4.760171412420124,11.108259524753569,806
149,-2.93153437763843,18.54764579653704,871
150,-12.631471705054569,-17.077904598404043,847
151,12.059397163190898,-7.420294189402728,847
152,2.208805317237895,-10.957176952247675,819
153,1.8615817454284684,15.887289048260586,960
154,-6.809935345187952,30.868057402378643,806
155,-12.844727496140443,-17.085196276003288,847
156,-3.75062481839993,22.71652970678867,976
157,-22.050176456515516,-11.69136196723184,806
158,-6.046105409253329,26.766027943946757,800
159,-1.835941076595963,17.70619193346568,819
160,-6.724788208535161,31.066582160003115,976
161,10.082232155894651,-7.135076531196438,847
162,5.523990627344121,11.116671216586685,806
163,-0.5692943812408209,-15.340026440396068,886
164,-12.78533438550501,-17.138673309765935,847
165,6.505515972722143,10.369180162738758,878
166,-6.619024301622904,27.038947729516302,800
167,-1.2182553398720484,22.024067772024775,800
168,-18.802483116424046,-9.680400150618908,806
169,2.0635208426797433,-15.523720267281387,960
170,10.234945050549848,-10.454035529974902,889
171,10.073990860873202,7.248628714465584,806
172,-19.352954234133925,-10.753873067035041,889
173,-10.319565846502538,-15.783845896275892,976
174,2.41395512720477,21.39736299849294,800
175,-0.986457841823752,15.997428399467442,871
176,10.973942484997696,-4.891266223736992,871
177,-21.51781687363163,-11.0758513800797,806
178,4.459678752368605,13.303461170514638,847
179,3.7108847195245085,20.12265944484715,800
180,12.22810299038966,4.857864365053962,819
181,3.798223584825557,20.277507902785974,800
182,-19.433018937754444,-10.830624020038698,889
183,-0.6928910455495146,22.161478545883554,800
184,10.93341928272806,5.6296885557381335,806
185,6.302104480695088,9.342401049893121,806
186,12.658760942588867,7.676288113521227,871
187,-9.8108855122003,-16.771325686908728,976
188,-13.898883815606464,-14.502639754108626,960
189,5.980243836151851,-13.210546637846686,960
190,-0.27202251337851846,18.71492253339614,960
191,1.2036629561856373,15.835622786590532,976
192,-21.31894642387219,-10.892343455304548,806
193,9.33785959037634,6.3322204036311245,889
194,-0.8033129012126392,15.855787360602072,819
195,13.02960272507631,7.050246997455082,871
196,2.472570857481574,-11.984824300066537,886
197,10.670008763927214,-7.225081937314148,960
198,9.854248606230636,-12.692477750861471,806
199,13.300505089532761,-0.018447246014217093,960
200,10.493923983212854,-1.691911070331289,819
201,-0.9142799501225802,21.432526080555064,800
202,-20.55943398837486,-10.258063150132896,806
203,-5.901337218244456,32.29616716045928,886
204,14.034849135896668,2.0845383555278922,976
205,-10.540545563290337,-10.092471382456985,819
206,8.067028546182929,-14.127305648876956,976
207,2.620163834283932,20.141570575438045,800
208,-18.653992456271848,-10.637253514945964,889
209,13.772888978485293,-6.918428254757828,878
210,12.44343196447463,-10.296011202910615,878
211,-18.503355647317882,-10.308064830548826,889
212,-4.4462282736586385,22.48550949298519,889
213,9.615269766992,5.544857009605469,878
214,-17.788924004082126,-10.286910638473223,889
215,-6.646499786557243,31.14159658745185,819
216,11.34312297512896,-2.3355626593405434,886
217,14.67463138793711,1.6957846502629172,878
218,3.846023441171248,12.782192834566954,886
219,-16.460057286940913,-12.67655357974275,960
220,-5.034130918006727,24.30037336329787,960
221,12.693128382605504,7.554980942447029,871
222,-10.131108866955348,-10.33182781360791,819
223,15.289891976365313,0.7307998694577915,976
224,6.897636237513938,-12.151584792716553,847
225,-1.0272992715057818,-13.289351232379286,871
226,9.15227356231209,-4.413028999651619,819
227,12.670786497810619,2.770154245717288,889
228,12.686882831621304,7.021138749704617,819
229,-13.365371566641718,-10.208034467911265,871
230,-0.24886908144460163,-17.11623687614119,806
231,3.6412679810316835,13.711509672224762,847
232,-4.157756756739999,25.043258036911876,800
233,-2.504552105850662,21.40086963152468,878
234,-14.413114232420748,-11.109492243113062,886
235,-5.901337218426635,32.296167160361996,886
236,7.469387714821448,9.043489217087426,889
237,14.452618853950582,0.042776551859752265,889
238,-4.484929240235437,-18.74907046762846,878
239,-11.893458877944619,-10.82269056280889,871
240,-6.958319138564543,26.243508853356076,976
241,-7.323113789833666,27.285850476855,886
242,10.776630038540642,6.558600186786519,847
243,-15.566876574008619,-13.487371855401562,960
244,1.7343020321257263,12.95272361872826,886
245,-18.69366911683262,-12.659710227960831,960
246,-4.779632354583364,25.50058471226594,800
247,11.11079237863444,-1.1845415313836467,819
248,3.983449036229616,-10.744929886499223,819
249,11.246016329083693,5.04294371700167,889
250,-7.351246302699776,28.248674975147463,976
251,5.865444863373803,-15.593549116736687,806
252,-10.513686721371743,-15.646706707065688,976
253,-6.293232714487417,25.876255212425455,976
254,-15.08711361088639,-10.710931185070006,886
255,8.764787938947302,-12.544114618842626,847
256,-17.456596325383586,-12.648766665510253,960
257,13.128401356781994,4.909819123403228,886
258,10.330849493399894,5.594272869556441,806
259,-5.431220769486577,23.522642552610947,871
260,-2.030857188972742,-17.160509398869348,889
261,-3.243868848743302,18.988333974760366,871
262,14.31992154340922,-6.94596686575717,806
263,9.511879126456627,6.695243527157433,806
264,4.467996593190423,19.647697944147442,800
265,-9.203588786926705,-17.946973975659542,889
266,4.146600896972444,18.799699545866,800
267,5.8125833726799385,-10.971418210924249,871
268,-19.528746963296175,-10.791920365973168,889
269,0.9022723832087904,-12.757599591347114,871
270,11.03612936350377,0.8674127384418915,819
271,14.09794157213392,-5.637621833990301,889
272,-1.5787458706793724,16.73433869528265,871
273,-13.975337381494553,-15.187465246998393,960
274,4.390399853546248,-16.166756186152792,878
275,3.264030553623971,-11.414481527111791,819
276,4.934200727612094,12.208355525722817,976
277,12.09041891858547,-10.79594751865324,976
278,5.804574975122151,10.227506166203035,889
279,12.98167438740719,5.402930311466332,871
280,0.6177394488572694,-16.61188957691624,889
281,1.0648242707115099,21.801900103193454,800
282,-7.680071540629801,-10.99038940012733,819
283,7.105186824861411,-15.155178247512277,878
284,-4.043597913588182,24.96802409127044,800
285,-4.723609672116516,-18.477465303706733,878
286,-0.4919956223981881,-18.042142126413125,878
287,-14.957716537618765,-14.427017539463739,847
288,8.985351152502885,-13.82112171168925,878
289,-18.19485827175612,-10.311040667720508,889
290,-10.823692195071786,-16.292798527121533,878
291,-0.11657618398387351,-14.639112800179802,886
292,12.52057029167982,-9.226975250942193,806
293,11.830179545545832,-2.554933386642025,871
294,-3.4189402184231215,-16.339696546394734,960
295,8.488598023714092,7.851655969351867,878
296,-7.177608465304392,29.249420728067165,806
297,-2.4888597417202116,-18.33782148630135,976
298,13.02275343785286,-6.909417381120224,960
299,-5.530490493577218,-19.026277290980463,976
300,-18.097931023616148,-9.090459004905352,976
301,-21.04704964420806,-11.696392413040664,889
302,5.604816867931623,11.64212714427949,976
303,-5.536411418767661,25.667964008884066,800
304,-5.16476125398023,24.373722989379907,886
305,6.091325344305399,8.391927897160762,800
306,10.086730921957269,-4.406731198641361,871
307,4.527431406615316,12.45273021391966,976
308,-0.8072376569357748,22.344680031490714,800
309,-1.0009872964649429,-12.449063369144865,819
310,-2.842594407151811,-15.018295505474473,819
311,13.54730511590021,3.799744506490917,871
