score,label
0.9990506673903695,0
0.9991953497984593,0
0.9992285831614728,0
0.9992548426585601,0
0.999265035026382,0
0.999294314388371,0
0.9993140498776981,0
0.9993157829734084,0
0.9993233479678074,0
0.9993874054193461,0
0.9994076467235627,0
0.9994103971427817,0
0.9994177205434939,0
0.9994535802270066,0
0.9994616465667515,0
0.9994662212116111,0
0.9994721549684897,0
0.9994747399100391,0
0.9994797761150372,0
0.9994986671292311,0
0.9995112867031779,0
0.999513105654638,0
0.999514965101507,0
0.9995340944692856,0
0.9995395020398526,0
0.9995410435606408,0
0.9995532743376097,0
0.9995546655346507,0
0.9995579973133106,0
0.9995710998938655,0
0.9995753107170651,0
0.999577581322076,0
0.9995789022295156,0
0.9996048535911062,0
0.9996307293641313,0
0.999636826227112,0
0.9996371050245831,0
0.9996387208367344,0
0.9996424710751082,0
0.9996512072223258,0
0.99965288681146,0
0.9996603789507124,0
0.9996640452104656,0
0.9996715520169782,0
0.9996749127496501,0
0.9996775378639061,0
0.9996776739652908,0
0.9996807272605014,0
0.9996841998471006,0
0.9996854482481446,0
0.9996889834919828,0
0.9997047682313543,0
0.9997108300087965,0
0.999712340205496,0
0.9997167930470354,0
0.999720886178439,0
0.999721700932207,0
0.9997255269959934,0
0.999729026168176,0
0.999733782470774,0
0.999736538844435,0
0.9997373611146838,0
0.9997384242897662,0
0.9997390996318829,0
0.9997396066763373,0
0.9997431515202524,0
0.9997465316212703,0
0.9997476436659097,0
0.999747984625373,0
0.9997508096252758,0
0.9997509848088968,0
0.9997526690256087,0
0.9997548824047617,0
0.9997569190292214,0
0.9997571230104153,0
0.9997572844166287,0
0.9997609611363365,0
0.9997609991458497,0
0.9997635356666003,0
0.9997637748585511,0
0.9997643526656418,0
0.9997694227303653,0
0.999774549524914,0
0.9997746899464713,0
0.9997768628737449,0
0.9997792605712763,0
0.9997808372758422,0
0.9997881268786696,0
0.9997972883242907,0
0.9997992709543161,0
0.9997995448409401,0
0.9998014036366761,0
0.9998026255315089,0
0.9998037747027667,0
0.9998051600800661,0
0.9998078254587063,0
0.9998111935634397,0
0.9998119427964363,0
0.9998121031491537,0
0.9998141278809407,0
0.9998179661641409,0
0.9998216073503524,0
0.999821657807822,0
0.9998225344471111,0
0.999824217904669,0
0.9998245468577857,0
0.99982675912783,0
0.9998280518965922,0
0.9998284815095116,0
0.9998289290371505,0
0.9998317003383803,0
0.9998326778280199,0
0.9998363539838367,0
0.9998373491507095,0
0.9998390184346758,0
0.9998402199295294,0
0.9998405154112805,0
0.9998430248556308,0
0.9998443736247972,0
0.9998454600738013,0
0.999845924858446,0
