fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/991/991_40.png,991,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/991/991_49.png,991
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/971/971_16.png,971,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/971/971_28.png,971
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/915/915_29.png,915,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/915/915_31.png,915
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_23.png,919,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_8.png,919
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_19.png,925,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_26.png,925
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/835/835_3.png,835,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/835/835_46.png,835
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/965/965_19.png,965,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/965/965_26.png,965
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_0.png,937,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_45.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/954/954_25.png,954,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/954/954_39.png,954
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/950/950_11.png,950,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/950/950_43.png,950
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/964/964_4.png,964,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/964/964_8.png,964
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/820/820_31.png,820,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/820/820_5.png,820
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_26.png,871,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_46.png,871
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/964/964_12.png,964,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/964/964_8.png,964
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_0.png,814,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_47.png,814
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_31.png,850,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_48.png,850
