score,label
0.0,1
0.0,1
0.0,1
0.0,1
0.0,0
0.0,0
0.7467245765807683,0
0.7477084905646649,0
0.7507162242079138,0
0.7642468917153429,1
0.7752081114528326,1
0.7791359105828543,1
0.7836840248326783,0
0.7854178069031493,0
0.7877597910678806,0
0.7891831166660872,0
0.7904808278965745,0
0.7915707196609396,0
0.79272635942503,0
0.7936592469527801,0
0.7947104947765552,0
0.7957469853408776,1
0.7957581388573505,0
0.7959260172619346,0
0.8003170074825959,0
0.801898950464078,1
0.8023715577291191,0
0.8029286818875312,1
0.8057077370634073,1
0.8127381302364095,1
0.8136796917725785,1
0.8137397492476491,1
0.814419722322165,1
0.8146091600538599,0
0.8158811810269968,0
0.8171143871329898,1
0.8181070619987252,1
0.8246748882562528,1
0.8317540387947799,1
0.8448899468765521,0
0.8767727031681766,1
0.9590571024753073,0
0.9635362061481489,0
0.9639844968945878,1
0.967649885774513,1
0.9732576037259009,1
0.980835530040725,0
0.9841637550950346,0
0.9854322624295757,0
0.9867468278688037,0
0.9898255412945244,0
0.990150240842152,0
0.9902435126643376,0
0.9915785359756397,0
0.9918777600750865,0
0.9918950923948058,1
0.9926163651975515,0
0.992737397938966,0
0.9927426355258726,0
0.9928498376470152,1
0.9933296824648751,0
0.9933510004278657,0
0.9934420565822126,0
0.9935861365589892,1
0.9936163300236281,0
0.9939954455685562,0
0.9940044738451568,0
0.994044050425913,1
0.9941599268150253,0
0.994182955156317,0
0.9941877697139603,0
0.9942053081197469,0
0.9942417533726868,0
0.9942457589703996,0
0.994433103664414,1
0.9945970162104101,0
0.9946383578773498,0
0.994665111886744,0
0.9948862259200194,1
0.9951824864306701,0
0.9952085989355961,0
0.9952347233386223,0
0.9952395375426617,0
0.9952830302133261,0
0.9952959630631251,0
0.995459127536999,0
0.9954793903529339,0
0.9954802473200418,1
0.9955750029049555,0
0.995635487307073,0
0.9956424373498682,0
0.9957215240230842,1
0.9957849134247823,1
0.995814712008987,0
0.9958727231324909,0
0.9958872133885195,0
0.9958931341324029,0
0.9959152096514354,0
0.9959678562250299,0
0.9960895427016754,0
0.9961546487717928,0
0.9961725149031122,1
0.9961915040313656,1
0.9962391807913492,0
0.996298588525198,1
0.9963300332863465,0
0.9963352622508854,1
0.9964495402663679,1
0.996453224586301,0
0.9965529805297546,0
0.9966683682062807,0
0.996882742682482,1
0.9969127473119034,1
0.9971584678863311,1
0.9972450000313334,0
0.9972704970321178,1
0.9973689200856771,1
0.9974654897664399,1
0.997495882714501,0
0.9976235039244444,0
0.9977157772157793,1
0.997740417131098,1
0.997742711796058,0
0.9977598051873836,0
0.9977642840907984,1
0.9977654905237037,0
0.9978526877311957,1
0.9978621909798396,0
0.997913964694441,0
0.9979624794061549,0
0.9979664145759517,1
0.9979895430517624,0
0.9980585258077904,1
0.9980665629949368,1
0.998079917157077,1
0.9980978302629191,0
0.9981720460022592,1
0.9981831201862859,0
0.9981980401862102,1
0.9982063636667415,0
0.9983342935879523,1
0.9983460962506921,1
0.9983522456296371,1
0.9983536095332292,1
0.9984597059250974,1
0.9984622125706979,1
0.9984639974350485,0
0.9984648031516997,1
0.9985168891072579,1
0.9985702544196211,1
0.9986003523025668,0
0.998648625850597,0
0.998654461269026,0
0.998665962867175,1
0.9986708634923317,0
0.9986903504074163,1
0.9987114355115265,1
0.998758857423233,1
0.9987638542613009,1
0.9988189219526331,0
0.9988208365184434,0
0.9988333988291307,1
0.998864202675034,1
0.9989110582022189,1
0.9989312513415199,1
0.9989516520622889,0
0.9990106082345659,1
0.9990565225653477,0
0.9991012695992184,1
0.9991025420626325,1
0.9991069215550603,1
0.9991890124249987,1
0.9991963406523874,1
0.9991978030361159,1
0.9992057020932563,0
0.9992192087963911,1
0.9992536039613539,1
0.9993450837786464,1
0.999345734085182,1
0.9993818226205493,1
0.9994750329455212,0
0.9994868134236277,1
0.9994925875973527,0
0.9995695157112126,1
0.9996002074476316,0
0.9996019949869788,1
0.9996531024771748,1
0.9996598749117017,1
0.9996760802223833,1
0.999686978213051,1
0.9997496673315586,1
0.9997951464352094,1
0.9998135738212575,1
0.9998157417591754,1
0.9998290798448967,1
0.9998317571230876,1
0.9998561028509766,1
0.9998593308377947,1
0.9998739011778416,1
0.9999984684581744,1
