score,label
-0.5595575571060181,0
-0.4261013865470886,0
-0.4150169789791107,0
-0.3878375291824341,0
-0.35659337043762207,0
-0.34675511717796326,0
-0.3300327658653259,0
-0.3064810037612915,0
-0.29873207211494446,0
-0.2872025966644287,0
-0.23600532114505768,0
-0.23184572160243988,0
-0.22883911430835724,0
-0.21652643382549286,0
-0.15780015289783478,0
-0.1538286954164505,0
-0.140727236866951,0
-0.1375369280576706,0
-0.12915439903736115,0
-0.1206895112991333,0
-0.08581706136465073,0
-0.0845801904797554,0
-0.08359131962060928,0
-0.08321326971054077,0
-0.08282563835382462,0
-0.05721394717693329,0
-0.05083251744508743,0
-0.01855579763650894,0
-0.01434924267232418,0
-0.007836640812456608,0
0.0011885740095749497,0
0.0021868045441806316,0
0.010332799516618252,0
0.014614526182413101,0
0.016004132106900215,0
0.02078274078667164,0
0.025267241522669792,0
0.04061316326260567,0
0.043516431003808975,0
0.04664705693721771,0
0.047245997935533524,0
0.05101481452584267,0
0.05257416144013405,0
0.05410466343164444,0
0.06396865099668503,0
0.06745344400405884,0
0.07774616777896881,0
0.09174052625894547,0
0.09957365691661835,0
0.10118541866540909,0
0.10407117754220963,0
0.1145421639084816,0
0.1160571351647377,0
0.12072408199310303,0
0.1210014745593071,0
0.12224657833576202,0
0.13534098863601685,0
0.14281365275382996,0
0.14625568687915802,0
0.15441136062145233,0
0.15543188154697418,0
0.1612025499343872,0
0.17319196462631226,0
0.17635223269462585,0
0.17746350169181824,0
0.18162672221660614,0
0.18958301842212677,0
0.1935826987028122,0
0.20280912518501282,0
0.20674064755439758,0
0.2073105424642563,0
0.2163323312997818,0
0.2196744829416275,0
0.22066935896873474,0
0.22559933364391327,0
0.23123183846473694,0
0.23444491624832153,0
0.23685888946056366,0
0.2373228520154953,0
0.24267229437828064,0
0.24426427483558655,0
0.2513890564441681,0
0.2546483874320984,0
0.2561176121234894,0
0.2729554772377014,0
0.2762969136238098,0
0.2778174579143524,0
0.2939697802066803,0
0.3009664714336395,0
0.3088517487049103,0
0.3090042471885681,0
0.3157952129840851,0
0.3175254762172699,0
0.32138314843177795,0
0.3245571255683899,0
0.3262021243572235,0
0.3413194715976715,0
0.34626805782318115,0
0.3462885022163391,0
0.34840986132621765,0
0.3519194424152374,0
0.3527112305164337,0
0.3594156801700592,0
0.3605315089225769,0
0.36060047149658203,0
0.3677401542663574,0
0.3691257834434509,0
0.3704758584499359,0
0.3736872375011444,0
0.3741266131401062,0
0.3756290078163147,0
0.375662237405777,0
0.37695014476776123,0
0.3806942403316498,0
0.3849978446960449,0
0.3884602189064026,0
0.3945988714694977,0
0.3959953188896179,0
0.40002259612083435,0
0.40034765005111694,0
0.4022962152957916,0
0.4067044258117676,0
0.4109625518321991,0
0.41426172852516174,0
0.4164924621582031,0
0.41999363899230957,0
0.42166951298713684,0
0.424454003572464,0
0.42968323826789856,0
0.42976704239845276,0
0.42996764183044434,0
0.4333944618701935,0
0.4334537982940674,0
0.43453913927078247,0
0.43992650508880615,0
0.44786015152931213,0
0.44907552003860474,0
0.4553905725479126,0
0.45782971382141113,0
0.46128901839256287,0
0.4662017226219177,0
0.4695397913455963,0
0.47060638666152954,0
0.478511780500412,0
0.48173707723617554,0
0.485927551984787,0
0.4862765967845917,0
0.4886171519756317,0
0.4896894693374634,0
0.489888459444046,0
0.4929220378398895,0
0.4967365264892578,1
0.4989755153656006,1
0.5025720596313477,0
0.5095091462135315,0
0.5118928551673889,0
0.5123905539512634,1
0.5152811408042908,0
0.5212202668190002,0
0.5221799612045288,0
0.5262840390205383,0
0.5268735885620117,0
0.527330756187439,0
0.5319235324859619,0
0.5387735366821289,1
0.5399277806282043,0
0.5451533198356628,0
0.54542076587677,0
0.5454717874526978,0
0.5502682328224182,0
0.553234875202179,0
0.5564660429954529,0
0.5570133328437805,0
0.558348536491394,0
0.5599625706672668,0
0.5600303411483765,0
0.5620096325874329,0
0.5622459650039673,0
0.5662065148353577,1
0.5690338611602783,0
0.5710291266441345,0
0.575134813785553,0
