score,label
0.999327540397644,1
0.999358057975769,1
0.9994363784790039,1
0.9994578957557678,1
0.9994586110115051,0
0.9995057582855225,0
0.9995068907737732,1
0.9995167851448059,0
0.9995197653770447,1
0.9995410442352295,0
0.999542772769928,0
0.9995524883270264,0
0.9995542168617249,0
0.9995554089546204,0
0.9995591640472412,0
0.9995593428611755,0
0.9995750784873962,0
0.9995800852775574,0
0.9995813369750977,0
0.9995861649513245,0
0.9995879530906677,1
0.9995932579040527,0
0.9995956420898438,1
0.9995980262756348,0
0.9995992183685303,0
0.9996010661125183,1
0.9996063113212585,1
0.9996089339256287,1
0.9996122717857361,1
0.999613881111145,1
0.9996162056922913,0
0.9996188282966614,1
0.9996238350868225,0
0.9996277689933777,1
0.9996290802955627,1
0.999630331993103,0
0.9996313452720642,1
0.9996331930160522,1
0.9996362924575806,1
0.9996370673179626,1
0.9996381402015686,1
0.9996383786201477,1
0.9996397495269775,0
0.9996402263641357,1
0.9996421337127686,0
0.9996435046195984,1
0.9996505975723267,1
0.9996591210365295,0
0.9996598958969116,1
0.9996640086174011,1
0.9996646046638489,1
0.9996660351753235,0
0.9996666312217712,0
0.9996670484542847,0
0.9996732473373413,0
0.9996737837791443,0
0.9996756911277771,1
0.9996763467788696,0
0.9996764659881592,1
0.9996772408485413,1
0.999678373336792,0
0.9996800422668457,1
0.9996815323829651,1
0.9996823668479919,1
0.9996840953826904,1
0.9996844530105591,0
0.9996874332427979,1
0.9996935129165649,1
0.9996947050094604,1
0.9996978044509888,0
0.9997020959854126,0
0.9997022151947021,0
0.9997031688690186,1
0.9997051358222961,0
0.9997065663337708,0
0.9997105598449707,1
0.9997124075889587,0
0.9997133016586304,1
0.9997140169143677,0
0.9997143745422363,1
0.9997177720069885,1
0.999720573425293,1
0.9997254610061646,1
0.999726414680481,0
0.9997325539588928,0
0.999734103679657,0
0.9997342824935913,1
0.9997344613075256,1
0.9997384548187256,0
0.999739944934845,1
0.9997409582138062,1
0.9997432827949524,1
0.9997434020042419,1
0.9997467994689941,1
0.999750554561615,0
0.9997523427009583,0
0.9997535943984985,1
0.9997537136077881,0
0.9997555613517761,0
0.9997562170028687,0
0.9997564554214478,0
0.9997575879096985,0
0.9997579455375671,0
0.9997584223747253,0
0.9997584223747253,0
0.9997585415840149,0
0.9997593760490417,1
0.9997622966766357,0
0.9997642636299133,0
0.9997665882110596,0
0.999768078327179,1
0.9997705817222595,1
0.9997710585594177,1
0.9997740983963013,0
0.9997782111167908,0
0.9997783899307251,0
0.9997819066047668,1
0.9997847080230713,1
0.9997867345809937,0
0.9997881054878235,0
0.9997889995574951,1
0.9997931718826294,0
0.9997942447662354,0
0.9997951984405518,0
0.9997961521148682,1
0.9997962117195129,0
0.9997972846031189,1
0.9997977018356323,0
0.9997977614402771,1
0.9998008012771606,0
0.9998044371604919,1
0.9998047947883606,0
0.9998069405555725,1
0.9998090267181396,0
0.9998136162757874,0
0.9998145699501038,0
0.9998148679733276,1
0.9998149871826172,0
0.9998158812522888,1
0.9998194575309753,0
0.9998231530189514,0
0.9998238682746887,0
0.9998241662979126,0
0.9998250007629395,1
0.9998255968093872,1
0.9998259544372559,0
0.9998267292976379,1
0.999828040599823,0
0.999828040599823,0
0.9998286366462708,0
0.9998319149017334,1
0.9998323321342468,0
0.9998325109481812,1
0.9998332262039185,1
0.9998339414596558,1
0.999834418296814,0
0.9998382329940796,0
0.9998385310173035,1
0.9998409152030945,0
0.9998427629470825,0
0.9998446702957153,1
0.999846339225769,1
0.9998465180397034,0
0.9998477697372437,1
0.9998510479927063,1
0.9998520016670227,0
0.9998520612716675,0
0.9998559355735779,1
0.9998570680618286,0
0.9998571872711182,0
0.9998580813407898,0
0.9998597502708435,1
0.9998599886894226,0
0.9998617768287659,1
0.9998624920845032,1
0.9998672008514404,0
0.9998688101768494,0
0.9998705387115479,0
0.999871015548706,0
0.9998717308044434,0
0.9998742341995239,1
0.9998751282691956,0
0.9998759627342224,0
0.999876856803894,0
0.9998781681060791,1
0.999878466129303,0
0.999879777431488,1
0.9998806118965149,1
0.9998841881752014,0
0.9998862147331238,1
0.9998864531517029,1
0.9998870491981506,1
0.9998878240585327,1
0.9998880624771118,1
0.9998882412910461,0
0.9998896718025208,0
0.9998899698257446,0
0.9998913407325745,1
0.9998916387557983,0
0.9998916387557983,0
0.999891996383667,1
0.9998922944068909,0
0.9998931884765625,1
0.9998934864997864,1
0.9998936057090759,0
0.9998941421508789,0
0.9998942017555237,0
0.9998955130577087,1
0.9998959302902222,1
0.9998965859413147,0
0.9998976588249207,0
0.9998978972434998,0
0.9998989701271057,0
0.9998993873596191,0
0.9999014139175415,1
0.999901533126831,0
0.9999017715454102,1
0.9999017715454102,0
0.9999029636383057,0
0.9999035596847534,1
0.9999035596847534,0
0.9999069571495056,1
0.9999080896377563,1
0.9999086856842041,1
0.9999111890792847,0
0.9999114871025085,1
0.9999115467071533,0
0.999912679195404,0
0.9999132752418518,0
