fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/893/893_17.png,893,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/893/893_3.png,893
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_29.png,918,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_30.png,918
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/996/996_4.png,996,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/996/996_49.png,996
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_10.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_24.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_11.png,892,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_38.png,892
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_14.png,869,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_44.png,869
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/900/900_13.png,900,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/900/900_31.png,900
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/882/882_24.png,882,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/882/882_45.png,882
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/825/825_25.png,825,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/825/825_43.png,825
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_39.png,869,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_44.png,869
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/806/806_41.png,806,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/806/806_49.png,806
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/815/815_18.png,815,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/815/815_27.png,815
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/911/911_39.png,911,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/911/911_41.png,911
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_36.png,960,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_45.png,960
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/938/938_22.png,938,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/938/938_31.png,938
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/810/810_31.png,810,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/810/810_45.png,810
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_18.png,957,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_49.png,957
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_27.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_43.png,936
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_12.png,927,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_40.png,927
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/993/993_10.png,993,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/993/993_45.png,993
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_18.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_45.png,936
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/993/993_0.png,993,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/993/993_33.png,993
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/899/899_36.png,899,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/899/899_44.png,899
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/874/874_20.png,874,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/874/874_47.png,874
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/860/860_0.png,860,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/860/860_4.png,860
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_20.png,801,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_43.png,801
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/938/938_15.png,938,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/938/938_39.png,938
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/831/831_34.png,831,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/831/831_48.png,831
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_0.png,838,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_22.png,838
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_1.png,952,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_32.png,952
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/887/887_19.png,887,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/887/887_20.png,887
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/895/895_16.png,895,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/895/895_24.png,895
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/911/911_5.png,911,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_49.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/953/953_43.png,953,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/989/989_40.png,989
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/924/924_28.png,924,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/995/995_23.png,995
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_0.png,913,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_37.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/940/940_19.png,940,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_48.png,957
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/802/802_9.png,802,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_5.png,828
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_19.png,855,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/956/956_11.png,956
