score,label
-0.6211022830207364,1
-0.5955124695836473,1
-0.5696698694204121,0
-0.49563211118737094,1
-0.4814219139852722,0
-0.46247435815312143,0
-0.4613305481157103,1
-0.4440994897894467,0
-0.43154935469749195,1
-0.43001780699236847,1
-0.42642586306468055,0
-0.4115348128738923,0
-0.4099927842902055,1
-0.39964154445061945,1
-0.39665095025331204,1
-0.390651662649143,1
-0.38596962563759873,1
-0.38163333364012464,0
-0.38099691401611635,1
-0.3800582953762953,1
-0.378768232845849,1
-0.3587053292054497,1
-0.35853375849992747,0
-0.35446145767792797,0
-0.34228279985589416,1
-0.341273810897084,0
-0.3368085171266685,0
-0.336546499017826,1
-0.3307237118363091,0
-0.33070886623357215,0
-0.3297833406700584,1
-0.32941809940246736,0
-0.32740976222549717,1
-0.3248228688048991,0
-0.32317607266853127,1
-0.32105795642997587,0
-0.32067567306411404,1
-0.3186550826477791,0
-0.30772633224823975,0
-0.307445590222364,1
-0.30633146201770334,1
-0.3045298129977088,0
-0.30446972754184476,1
-0.30377903751189483,1
-0.303524562810073,1
-0.3034424019893,1
-0.2999234943387962,1
-0.2932361153855648,1
-0.2931635007577037,1
-0.2926548195727511,0
-0.29182452956609545,0
-0.28834119018326815,0
-0.2883247521922543,0
-0.2881664216054941,0
-0.28809541979965986,1
-0.28768727737714234,1
-0.28140187607543776,0
-0.2799983356119665,1
-0.2789392876751516,1
-0.277789917100408,1
-0.2748643530294185,0
-0.2726620944930653,1
-0.27250614743158874,1
-0.27232460499398964,1
-0.27035913837340936,0
-0.2665907107029885,1
-0.2632663445147457,1
-0.2606890583610196,1
-0.26029230627984606,0
-0.2588683327442985,0
-0.25694066006845456,1
-0.2560427335377066,0
-0.2545884624733158,0
-0.2528493031434531,1
-0.25277488913771357,0
-0.24944084233467695,1
-0.24853700633379375,0
-0.24452439638084555,1
-0.24352054033868042,0
-0.24306941932941994,0
-0.24300244698837437,1
-0.2428859746267475,1
-0.24133745434546705,0
-0.2381810182078515,0
-0.23406936806911344,1
-0.23083928660371017,0
-0.22937718610459595,0
-0.22921506953716655,0
-0.21463807718395406,0
-0.21418590358458844,1
-0.21417179397240918,1
-0.21140726551220695,0
-0.21117699887642552,1
-0.21057590345137703,1
-0.20969277298070682,0
-0.20568747335994353,1
-0.20543325956749153,1
-0.20445110551224407,0
-0.20323694792166871,1
-0.2018814285118476,0
-0.2018631053972232,0
-0.2011879922256263,1
-0.2011107009289788,1
-0.20076413411701982,1
-0.20053668778398945,0
-0.19466353513805532,0
-0.19113678266182366,1
-0.1907889095314396,0
-0.1896702803847161,1
-0.18946655957230032,0
-0.1886032708951516,1
-0.1883639012507069,0
-0.1879006272357022,0
-0.18569463600864985,1
-0.1825047460860554,0
-0.18045298775862875,0
-0.17995714220737763,1
-0.17956670095963503,1
-0.1763683048862054,0
-0.17569133752010518,1
-0.17533697574241944,0
-0.17507217642956616,0
-0.171601284754345,1
-0.17136955877702348,0
-0.17023298615515492,1
-0.1697477194983272,1
-0.16652835709336175,0
-0.1657910434710918,1
-0.16376360070036802,1
-0.163607716732015,1
-0.16332307199706175,0
-0.1626804886521092,1
