fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_25.png,828,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_46.png,828
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/839/839_1.png,839,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/839/839_42.png,839
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_1.png,944,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_45.png,944
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_18.png,983,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_21.png,983
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/986/986_17.png,986,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/986/986_23.png,986
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_29.png,809,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_4.png,809
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/968/968_16.png,968,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/968/968_27.png,968
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/883/883_32.png,883,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/883/883_44.png,883
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_4.png,999,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_43.png,999
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/981/981_0.png,981,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/981/981_36.png,981
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/988/988_26.png,988,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/988/988_47.png,988
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_24.png,999,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_42.png,999
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_4.png,801,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_49.png,801
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/833/833_11.png,833,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/833/833_46.png,833
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/885/885_21.png,885,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/885/885_45.png,885
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/852/852_13.png,852,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/852/852_7.png,852
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_24.png,949,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_8.png,949
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_33.png,872,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_37.png,872
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_20.png,976,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_37.png,976
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_19.png,809,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_40.png,809
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/840/840_10.png,840,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/840/840_36.png,840
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_1.png,850,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_22.png,850
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_0.png,805,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/805/805_37.png,805
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/985/985_29.png,985,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/985/985_4.png,985
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/979/979_33.png,979,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/979/979_36.png,979
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_15.png,838,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_2.png,838
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_13.png,931,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_42.png,931
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_35.png,952,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_37.png,952
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_17.png,948,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_45.png,948
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_17.png,826,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_32.png,826
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_22.png,824,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_49.png,824
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/888/888_38.png,888,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/888/888_4.png,888
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/920/920_17.png,920,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/920/920_26.png,920
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_25.png,931,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_26.png,931
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/831/831_14.png,831,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/831/831_22.png,831
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/979/979_37.png,979,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/979/979_49.png,979
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_10.png,814,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_5.png,814
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_10.png,853,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_34.png,853
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/858/858_3.png,858,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/858/858_34.png,858
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_28.png,801,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/801/801_29.png,801
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/923/923_28.png,923,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/923/923_41.png,923
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/882/882_1.png,882,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/882/882_26.png,882
