fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_12.png,824,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_16.png,824
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/973/973_27.png,973,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/973/973_45.png,973
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_39.png,925,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_45.png,925
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_12.png,905,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_25.png,905
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_35.png,918,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/918/918_6.png,918
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/870/870_31.png,870,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/870/870_41.png,870
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/967/967_36.png,967,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/967/967_4.png,967
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_13.png,994,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_8.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_26.png,978,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_41.png,978
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_1.png,957,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/957/957_37.png,957
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_21.png,917,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_32.png,917
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_35.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_36.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_0.png,871,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_4.png,871
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/971/971_3.png,971,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/971/971_37.png,971
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_24.png,890,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_34.png,890
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/965/965_11.png,965,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/965/965_8.png,965
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/835/835_28.png,835,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/835/835_33.png,835
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_2.png,894,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_47.png,894
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/958/958_24.png,958,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/958/958_33.png,958
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_33.png,947,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_5.png,947
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_13.png,977,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_30.png,977
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/825/825_26.png,825,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/825/825_46.png,825
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/804/804_25.png,804,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/804/804_4.png,804
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/988/988_12.png,988,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/988/988_33.png,988
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_18.png,869,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_27.png,869
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/827/827_11.png,827,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/827/827_40.png,827
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_29.png,838,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/838/838_5.png,838
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_29.png,948,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_32.png,948
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_14.png,947,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_9.png,947
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/813/813_30.png,813,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/813/813_38.png,813
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/849/849_27.png,849,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_46.png,905
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_15.png,890,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/975/975_31.png,975
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/941/941_30.png,941,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/946/946_2.png,946
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/950/950_14.png,950,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/980/980_0.png,980
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/915/915_11.png,915,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/931/931_40.png,931
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/841/841_34.png,841,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/951/951_48.png,951
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/846/846_42.png,846,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/985/985_28.png,985
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/884/884_37.png,884,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_16.png,960
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/960/960_8.png,960,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/970/970_32.png,970
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/834/834_27.png,834,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_25.png,890
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_32.png,913,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/970/970_39.png,970
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/824/824_23.png,824,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/880/880_37.png,880
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_1.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/966/966_11.png,966
