fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_12.png,990,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_6.png,990
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/955/955_42.png,955,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/955/955_43.png,955
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/956/956_23.png,956,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/956/956_45.png,956
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_11.png,857,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/857/857_31.png,857
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/921/921_12.png,921,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/921/921_46.png,921
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/906/906_31.png,906,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/906/906_36.png,906
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/848/848_2.png,848,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/848/848_21.png,848
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_35.png,949,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_42.png,949
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_12.png,990,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/990/990_49.png,990
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_13.png,844,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_16.png,844
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_1.png,932,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_37.png,932
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_17.png,952,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/952/952_23.png,952
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_18.png,826,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/826/826_22.png,826
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_39.png,894,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_48.png,919
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_49.png,905,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/929/929_21.png,929
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/802/802_19.png,802,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/836/836_6.png,836
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/920/920_15.png,920,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/947/947_4.png,947
