fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_28.png,814,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/814/814_33.png,814
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/923/923_30.png,923,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/923/923_47.png,923
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_24.png,983,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_3.png,983
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_33.png,913,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_44.png,913
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/981/981_24.png,981,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/981/981_41.png,981
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_16.png,977,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/977/977_25.png,977
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_24.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_8.png,936
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_24.png,994,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_31.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/800/800_10.png,800,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/800/800_25.png,800
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_19.png,894,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/894/894_37.png,894
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/962/962_21.png,962,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/962/962_33.png,962
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_47.png,937,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_7.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_31.png,890,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/890/890_38.png,890
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/926/926_16.png,926,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/926/926_42.png,926
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/875/875_2.png,875,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/875/875_36.png,875
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/902/902_17.png,902,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/902/902_48.png,902
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/991/991_15.png,991,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/991/991_31.png,991
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_2.png,948,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_26.png,948
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_26.png,871,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/871/871_32.png,871
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_3.png,909,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_33.png,909
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_22.png,919,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/919/919_32.png,919
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/821/821_38.png,821,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/821/821_43.png,821
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/816/816_14.png,816,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/816/816_32.png,816
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/972/972_19.png,972,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/972/972_39.png,972
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_19.png,855,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_7.png,855
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_14.png,809,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/809/809_3.png,809
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/830/830_37.png,830,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/915/915_18.png,915
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/855/855_16.png,855,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_8.png,925
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_3.png,905,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/910/910_9.png,910
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/869/869_48.png,869,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/994/994_45.png,994
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_24.png,892,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_25.png,917
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_37.png,939,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/984/984_26.png,984
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/936/936_46.png,936,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/943/943_39.png,943
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/840/840_37.png,840,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/934/934_21.png,934
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/914/914_25.png,914,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_31.png,944
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/819/819_47.png,819,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_44.png,913
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/917/917_7.png,917,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_27.png,978
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/831/831_9.png,831,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/913/913_3.png,913
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_33.png,843,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/909/909_10.png,909
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/879/879_7.png,879,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/949/949_1.png,949
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/803/803_4.png,803,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_45.png,892
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/938/938_42.png,938,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/976/976_32.png,976
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/876/876_45.png,876,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/971/971_4.png,971
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/853/853_8.png,853,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/858/858_42.png,858
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/825/825_16.png,825,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/930/930_7.png,930
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/884/884_35.png,884,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/901/901_17.png,901
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_47.png,892,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/897/897_45.png,897
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/850/850_37.png,850,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/866/866_18.png,866
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_21.png,844,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/932/932_2.png,932
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/884/884_42.png,884,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_25.png,948
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/821/821_5.png,821,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/999/999_38.png,999
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/860/860_31.png,860,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_2.png,905
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_36.png,939,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/970/970_18.png,970
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/944/944_39.png,944,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/978/978_35.png,978
