score,label
-0.5397293925078361,1
-0.5372847431352821,1
-0.48614814694314384,0
-0.4720169497368401,0
-0.43791241112639256,0
-0.4354877274997314,1
-0.4228262095349804,1
-0.4063661620134659,1
-0.4053212156871827,1
-0.3994502646267656,1
-0.3862773663924498,1
-0.38422292244093337,0
-0.37452513112966357,1
-0.372894828840571,0
-0.36929902474146087,1
-0.3594190841969302,0
-0.358928904695523,0
-0.35868866584109077,1
-0.3574306059486013,0
-0.3569970887245894,1
-0.3407628854844254,1
-0.3386385126814989,0
-0.3343344453724123,0
-0.3332979553391674,1
-0.3297750283905583,1
-0.3287585402477676,0
-0.32578607950463806,1
-0.315165402657416,0
-0.3148053808976616,1
-0.3146802468761239,1
-0.31454706109834263,1
-0.31135375418005246,0
-0.3071241475194635,1
-0.3020474337352123,0
-0.29101498398664233,1
-0.2903489381984954,1
-0.2857431110910946,1
-0.2856486816369195,1
-0.2855323343513879,1
-0.2842779399056955,0
-0.27808822162079516,0
-0.2763417044152422,1
-0.27376975606574255,1
-0.2715953974497475,0
-0.2690050987072422,0
-0.2676474387023569,0
-0.2656504186278602,1
-0.2635486653169717,0
-0.26239586812486493,0
-0.2614188534634357,0
-0.25918756859193226,0
-0.25179309490088136,1
-0.24334048894222063,0
-0.24170013355834835,1
-0.23947505582929451,1
-0.2372933081224366,0
-0.23647948964271365,0
-0.23490101033423744,1
-0.2343678906399685,1
-0.2329133557351367,1
-0.23099471415719958,0
-0.23068629830325338,1
-0.2285823822070847,0
-0.22827854310809714,1
-0.227663220761812,0
-0.22657961293274206,0
-0.2258932255473743,1
-0.22311497287075494,1
-0.22193756403369505,0
-0.2218918310212442,0
-0.22071634620004799,0
-0.21715404596268306,0
-0.21476037138015683,1
-0.2128007010401307,1
-0.2111694214228561,0
-0.21091369441049296,0
-0.2107696686126988,1
-0.21076862226788518,1
-0.2104347143432799,0
-0.20942366946442353,1
-0.20928983845802557,0
-0.20885496674682466,1
-0.2084394478001566,1
-0.20559797639492136,0
-0.20420085507839728,0
-0.2040353790933094,1
-0.20311940915047488,0
-0.20308821503847027,0
-0.20304914555246348,1
-0.20093800162320954,0
-0.2004599893739538,0
-0.19551997237530136,1
-0.19341312318881274,0
-0.19340171972209894,0
-0.19173361758917645,1
-0.1905222861294368,1
-0.190126583040653,0
-0.1880722143709634,1
-0.18698803123307728,0
-0.1854020825674311,1
-0.18277101266022774,0
-0.17999680089209202,0
-0.17914767891318997,1
-0.17910496581872848,1
-0.17805007758187905,1
-0.17774422761832012,1
-0.17709066739766743,1
-0.17686621372087555,1
-0.17575019775166884,0
-0.17544706265629784,1
-0.1744643603127235,1
-0.17313031010118785,1
-0.1729837843127117,0
-0.17156457497248107,1
-0.1708092199518872,0
-0.16685986837525593,0
-0.16617317566639206,1
-0.1661703721104062,1
-0.16589642805230592,0
-0.16380586844251926,0
-0.1634202637273341,0
-0.16300585021957764,0
-0.16287993710671975,1
-0.1578111949407559,1
-0.15698793290859772,1
-0.15667497558876628,1
-0.15604945382778446,1
-0.15414982580762498,1
-0.15386269122459523,0
-0.15177906308609462,1
-0.15153827058999306,0
-0.15060649941821175,1
-0.14898545650832848,0
-0.14718144081168893,1
-0.1463936808778262,0
-0.14580666658182123,0
-0.14554595531087788,1
-0.14476508015918893,0
-0.144637394931411,0
-0.1399271943510642,0
-0.13962603985235733,1
-0.13540768256533292,1
-0.13460691542175457,1
-0.1338264861269566,0
-0.1334946258336593,0
-0.13205788680896213,0
-0.12874155111209565,1
-0.1278580627001219,1
-0.12547053386076867,0
-0.12396418431587305,1
-0.12373075495664869,1
-0.12276794837413751,0
-0.12067447565602743,1
-0.11993324890972466,1
-0.11920777508055894,0
-0.11840930623669114,1
-0.11829359117148379,0
-0.11795906499144236,1
-0.11751390067160064,1
-0.1169272073313887,1
-0.11631991269999252,0
-0.11590898397617026,1
-0.11547826808333893,0
-0.1149164479133812,1
-0.11373060486198242,1
-0.10993928427431982,0
-0.10965849895027399,1
-0.10920219482444803,0
-0.10692701124621917,1
-0.10617803179516469,1
-0.10573395257491586,1
-0.10477404851006099,1
-0.10427597637533481,0
-0.10307830643966322,0
-0.10030810887530392,0
-0.10004656250095278,0
-0.09940311258217532,1
-0.09880761002482527,1
-0.09861854193587904,1
-0.09746049017561725,1
-0.09688293707618523,1
-0.09650974103932206,0
-0.09216696331841208,0
-0.0919101391378869,0
-0.09094364215004574,0
-0.089996527058891,1
-0.08807839728171298,0
-0.08740848264695167,0
-0.08683179005724218,0
-0.08482579249217911,0
-0.07859863531177089,1
-0.07744045881325246,0
-0.07729835070603099,1
-0.07662054724000601,0
-0.07643552659988169,0
-0.07627395991062355,1
-0.07592884725195057,0
-0.07590737157113346,1
-0.07574039746401792,0
-0.07561207375188732,1
-0.07532167949250536,0
-0.07503842654236186,0
-0.07154261925391701,0
-0.07054643861297197,1
-0.06923924608788239,1
-0.06835063270037933,0
-0.06660503608591437,1
-0.06491167754088109,0
-0.0641039419665988,1
-0.06410279268845767,0
-0.06361398388544019,1
-0.061798451255750335,0
-0.061246864642832737,0
-0.057822451886246885,0
-0.057559865156378634,1
-0.05707173735169349,0
-0.055819897117079194,1
-0.05485027612764709,0
-0.05373113917764709,0
-0.05289905130914543,1
-0.05222755843547772,1
-0.052141099145149555,0
-0.05076497033274237,1
-0.04927092600387728,1
-0.047966384840276974,0
-0.04716938184878398,0
-0.04622337403979351,0
-0.045832010955040775,1
-0.044687630542383665,1
-0.0435897067998392,0
-0.04343619897708375,1
-0.04293171402535855,1
-0.04081478089378379,1
-0.03891579310595118,0
-0.038892235093159686,0
-0.037890633488293496,0
-0.037736162045348465,1
-0.03686997187810089,0
-0.03600378505580704,0
-0.035227381987881584,0
-0.034170833416782176,1
-0.03311704598961351,0
-0.02780335858635871,1
-0.02604119500043215,1
-0.025862118028766253,0
-0.025783363238563117,1
-0.02547825469925809,0
-0.023334874111092516,0
-0.02310561546022789,1
-0.02277048772431868,1
-0.021548169213653795,0
-0.020447882150001546,1
-0.01958051633959311,0
-0.018547746837025904,0
-0.018432796753416674,0
-0.017772634238481407,1
-0.016196216839912892,1
-0.015192254112420176,0
-0.014310891465817877,0
-0.008764116007054554,1
-0.008145642715887733,1
-0.007864231503707547,0
-0.007357131025189874,0
-0.00565767049530728,0
-0.0009903989247156153,0
-9.417952541027931e-05,1
0.001057359657192309,0
0.0021849139228270545,1
0.0039587136224030145,0
0.0049506594466704225,0
0.007834723291578707,0
0.008658324121877952,1
0.010388198555442088,1
0.01139444433476513,1
0.014010853331642564,1
0.014231773679869721,0
0.014403415349180108,0
0.015252932324287021,1
0.015815808433549912,1
0.019697289649163698,1
0.022109951999063033,1
0.02461013637503477,1
0.0248310026317105,0
0.025875244230332477,1
0.02684634396964391,1
0.03067461530005423,0
0.03225445541666026,1
0.03616392773542905,1
0.038677281052632795,0
0.039114981162582274,1
0.03933177776504923,0
0.04169621940172161,0
0.04214707315677602,0
0.04319330225355257,0
0.04385259261053863,1
0.04500099857306615,1
0.04853524294705591,0
0.04879570929681887,0
0.05214596996751351,0
