fname1,label1,fname2,label2
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_44.png,937,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/937/937_8.png,937
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/858/858_25.png,858,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/858/858_37.png,858
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_27.png,844,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/844/844_31.png,844
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/943/943_30.png,943,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/943/943_33.png,943
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/963/963_26.png,963,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/963/963_41.png,963
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_14.png,843,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/843/843_43.png,843
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/861/861_0.png,861,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/861/861_34.png,861
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_36.png,927,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_9.png,927
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/878/878_35.png,878,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/878/878_36.png,878
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/880/880_44.png,880,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/880/880_8.png,880
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_30.png,939,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/939/939_37.png,939
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_18.png,828,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/828/828_38.png,828
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_28.png,925,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/925/925_38.png,925
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/892/892_21.png,892,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/988/988_12.png,988
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/879/879_32.png,879,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/948/948_16.png,948
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/868/868_29.png,868,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_3.png,872
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/836/836_45.png,836,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/927/927_34.png,927
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/818/818_45.png,818,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/872/872_46.png,872
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/802/802_7.png,802,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/985/985_20.png,985
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/905/905_23.png,905,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/967/967_44.png,967
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/953/953_31.png,953,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/983/983_3.png,983
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/921/921_41.png,921,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/995/995_33.png,995
/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/829/829_34.png,829,/Users/kcollins/invariant_face_data/illum_data/ill_extreme_mvn_test/img/961/961_15.png,961
